table_num,table_name,excel_source,row,col,is_header_row,cell_type,value
18,UNKNOWN,UNKNOWN,39,5,False,DATA,Кредиторская задолженность
18,UNKNOWN,UNKNOWN,39,6,False,DATA,Доходы будущих периодов
18,UNKNOWN,UNKNOWN,39,7,False,DATA,Доходы будущих периодов
18,UNKNOWN,UNKNOWN,40,0,False,OKVED_CODE,
18,UNKNOWN,UNKNOWN,40,1,False,OKVED_NAME,2022
18,UNKNOWN,UNKNOWN,40,2,False,DATA,2023
18,UNKNOWN,UNKNOWN,40,3,False,DATA,2022
18,UNKNOWN,UNKNOWN,40,4,False,DATA,2023
18,UNKNOWN,UNKNOWN,40,5,False,DATA,2023
18,UNKNOWN,UNKNOWN,40,6,False,DATA,2022
18,UNKNOWN,UNKNOWN,40,7,False,DATA,2023
18,UNKNOWN,UNKNOWN,41,0,False,OKVED_CODE,деятельность в области информационных технологий
18,UNKNOWN,UNKNOWN,41,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,41,2,False,DATA,-
18,UNKNOWN,UNKNOWN,41,3,False,DATA,593
18,UNKNOWN,UNKNOWN,41,4,False,DATA,635
18,UNKNOWN,UNKNOWN,41,5,False,DATA,635
18,UNKNOWN,UNKNOWN,41,6,False,DATA,-
18,UNKNOWN,UNKNOWN,41,7,False,DATA,-
18,UNKNOWN,UNKNOWN,42,0,False,OKVED_CODE,Деятельность финансовая и страховая
18,UNKNOWN,UNKNOWN,42,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,42,2,False,DATA,-
18,UNKNOWN,UNKNOWN,42,3,False,DATA,440175
18,UNKNOWN,UNKNOWN,42,4,False,DATA,1195830
18,UNKNOWN,UNKNOWN,42,5,False,DATA,1195830
18,UNKNOWN,UNKNOWN,42,6,False,DATA,-
18,UNKNOWN,UNKNOWN,42,7,False,DATA,-
18,UNKNOWN,UNKNOWN,43,0,False,OKVED_CODE,"деятельность по предоставлению финансовых услуг, кроме услуг 
по страхованию и пенсионному обеспечен"
18,UNKNOWN,UNKNOWN,43,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,43,2,False,DATA,-
18,UNKNOWN,UNKNOWN,43,3,False,DATA,440175
18,UNKNOWN,UNKNOWN,43,4,False,DATA,1195830
18,UNKNOWN,UNKNOWN,43,5,False,DATA,1195830
18,UNKNOWN,UNKNOWN,43,6,False,DATA,-
18,UNKNOWN,UNKNOWN,43,7,False,DATA,-
18,UNKNOWN,UNKNOWN,44,0,False,OKVED_CODE,"Деятельность по операциям 
с недвижимым имуществом"
18,UNKNOWN,UNKNOWN,44,1,False,OKVED_NAME,545423
18,UNKNOWN,UNKNOWN,44,2,False,DATA,1572067
18,UNKNOWN,UNKNOWN,44,3,False,DATA,1806583
18,UNKNOWN,UNKNOWN,44,4,False,DATA,2016465
18,UNKNOWN,UNKNOWN,44,5,False,DATA,2016465
18,UNKNOWN,UNKNOWN,44,6,False,DATA,10979
18,UNKNOWN,UNKNOWN,44,7,False,DATA,4237
18,UNKNOWN,UNKNOWN,45,0,False,OKVED_CODE,операции с недвижимым имуществом
18,UNKNOWN,UNKNOWN,45,1,False,OKVED_NAME,545423
18,UNKNOWN,UNKNOWN,45,2,False,DATA,1572067
18,UNKNOWN,UNKNOWN,45,3,False,DATA,1806583
18,UNKNOWN,UNKNOWN,45,4,False,DATA,2016465
18,UNKNOWN,UNKNOWN,45,5,False,DATA,2016465
18,UNKNOWN,UNKNOWN,45,6,False,DATA,10979
18,UNKNOWN,UNKNOWN,45,7,False,DATA,4237
18,UNKNOWN,UNKNOWN,46,0,False,OKVED_CODE,"Деятельность профессиональная, научная и техническая"
18,UNKNOWN,UNKNOWN,46,1,False,OKVED_NAME,460
18,UNKNOWN,UNKNOWN,46,2,False,DATA,-
18,UNKNOWN,UNKNOWN,46,3,False,DATA,674228
18,UNKNOWN,UNKNOWN,46,4,False,DATA,282793
18,UNKNOWN,UNKNOWN,46,5,False,DATA,282793
18,UNKNOWN,UNKNOWN,46,6,False,DATA,6327
18,UNKNOWN,UNKNOWN,46,7,False,DATA,20218
18,UNKNOWN,UNKNOWN,47,0,False,OKVED_CODE,"деятельность в области права 
и бухгалтерского учета"
18,UNKNOWN,UNKNOWN,47,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,47,2,False,DATA,-
18,UNKNOWN,UNKNOWN,47,3,False,DATA,12707
18,UNKNOWN,UNKNOWN,47,4,False,DATA,119
18,UNKNOWN,UNKNOWN,47,5,False,DATA,119
18,UNKNOWN,UNKNOWN,47,6,False,DATA,-
18,UNKNOWN,UNKNOWN,47,7,False,DATA,-
18,UNKNOWN,UNKNOWN,48,0,False,OKVED_CODE,деятельность головных офисов; консультирование по вопросам управления
18,UNKNOWN,UNKNOWN,48,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,48,2,False,DATA,-
18,UNKNOWN,UNKNOWN,48,3,False,DATA,607907
18,UNKNOWN,UNKNOWN,48,4,False,DATA,150794
18,UNKNOWN,UNKNOWN,48,5,False,DATA,150794
18,UNKNOWN,UNKNOWN,48,6,False,DATA,4671
18,UNKNOWN,UNKNOWN,48,7,False,DATA,19835
18,UNKNOWN,UNKNOWN,49,0,False,OKVED_CODE,"деятельность в области архитектуры
и инженерно-технического проектирования; технических испытаний, и"
18,UNKNOWN,UNKNOWN,49,1,False,OKVED_NAME,460
18,UNKNOWN,UNKNOWN,49,2,False,DATA,-
18,UNKNOWN,UNKNOWN,49,3,False,DATA,49583
18,UNKNOWN,UNKNOWN,49,4,False,DATA,126099
18,UNKNOWN,UNKNOWN,49,5,False,DATA,126099
18,UNKNOWN,UNKNOWN,49,6,False,DATA,1656
18,UNKNOWN,UNKNOWN,49,7,False,DATA,383
18,UNKNOWN,UNKNOWN,50,0,False,OKVED_CODE,"деятельность профессиональная научная 
и техническая прочая"
18,UNKNOWN,UNKNOWN,50,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,50,2,False,DATA,-
18,UNKNOWN,UNKNOWN,50,3,False,DATA,4031
18,UNKNOWN,UNKNOWN,50,4,False,DATA,5781
18,UNKNOWN,UNKNOWN,50,5,False,DATA,5781
18,UNKNOWN,UNKNOWN,50,6,False,DATA,-
18,UNKNOWN,UNKNOWN,50,7,False,DATA,-
18,UNKNOWN,UNKNOWN,51,0,False,OKVED_CODE,"Деятельность административная 
и сопутствующие дополнительные услуги"
18,UNKNOWN,UNKNOWN,51,1,False,OKVED_NAME,24809
18,UNKNOWN,UNKNOWN,51,2,False,DATA,462
18,UNKNOWN,UNKNOWN,51,3,False,DATA,445667
18,UNKNOWN,UNKNOWN,51,4,False,DATA,467163
18,UNKNOWN,UNKNOWN,51,5,False,DATA,467163
18,UNKNOWN,UNKNOWN,51,6,False,DATA,-
18,UNKNOWN,UNKNOWN,51,7,False,DATA,-
18,UNKNOWN,UNKNOWN,52,0,False,OKVED_CODE,аренда и лизинг
18,UNKNOWN,UNKNOWN,52,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,52,2,False,DATA,-
18,UNKNOWN,UNKNOWN,52,3,False,DATA,280
18,UNKNOWN,UNKNOWN,52,4,False,DATA,378
18,UNKNOWN,UNKNOWN,52,5,False,DATA,378
18,UNKNOWN,UNKNOWN,52,6,False,DATA,-
18,UNKNOWN,UNKNOWN,52,7,False,DATA,-
18,UNKNOWN,UNKNOWN,53,0,False,OKVED_CODE,"деятельность туристических агентств 
и прочих организаций, предоставляющих услуги в сфере туризма"
18,UNKNOWN,UNKNOWN,53,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,53,2,False,DATA,-
18,UNKNOWN,UNKNOWN,53,3,False,DATA,6797
18,UNKNOWN,UNKNOWN,53,4,False,DATA,9579
18,UNKNOWN,UNKNOWN,53,5,False,DATA,9579
18,UNKNOWN,UNKNOWN,53,6,False,DATA,-
18,UNKNOWN,UNKNOWN,53,7,False,DATA,-
18,UNKNOWN,UNKNOWN,54,0,False,OKVED_CODE,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,1,False,OKVED_NAME,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,2,False,DATA,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,3,False,DATA,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,4,False,DATA,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,5,False,DATA,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,6,False,DATA,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,54,7,False,DATA,Продолжение таблицы 8.
18,UNKNOWN,UNKNOWN,55,0,False,OKVED_CODE,
18,UNKNOWN,UNKNOWN,55,1,False,OKVED_NAME,Займы и кредиты
18,UNKNOWN,UNKNOWN,55,2,False,DATA,Займы и кредиты
18,UNKNOWN,UNKNOWN,55,3,False,DATA,Кредиторская задолженность
18,UNKNOWN,UNKNOWN,55,4,False,DATA,Кредиторская задолженность
18,UNKNOWN,UNKNOWN,55,5,False,DATA,Кредиторская задолженность
18,UNKNOWN,UNKNOWN,55,6,False,DATA,Доходы будущих периодов
18,UNKNOWN,UNKNOWN,55,7,False,DATA,Доходы будущих периодов
18,UNKNOWN,UNKNOWN,56,0,False,OKVED_CODE,
18,UNKNOWN,UNKNOWN,56,1,False,OKVED_NAME,2022
18,UNKNOWN,UNKNOWN,56,2,False,DATA,2023
18,UNKNOWN,UNKNOWN,56,3,False,DATA,2022
18,UNKNOWN,UNKNOWN,56,4,False,DATA,2022
18,UNKNOWN,UNKNOWN,56,5,False,DATA,2023
18,UNKNOWN,UNKNOWN,56,6,False,DATA,2022
18,UNKNOWN,UNKNOWN,56,7,False,DATA,2023
18,UNKNOWN,UNKNOWN,57,0,False,OKVED_CODE,"деятельность по обслуживанию зданий 
и территорий"
18,UNKNOWN,UNKNOWN,57,1,False,OKVED_NAME,24809
18,UNKNOWN,UNKNOWN,57,2,False,DATA,462
18,UNKNOWN,UNKNOWN,57,3,False,DATA,437809
18,UNKNOWN,UNKNOWN,57,4,False,DATA,437809
18,UNKNOWN,UNKNOWN,57,5,False,DATA,457130
18,UNKNOWN,UNKNOWN,57,6,False,DATA,-
18,UNKNOWN,UNKNOWN,57,7,False,DATA,-
18,UNKNOWN,UNKNOWN,58,0,False,OKVED_CODE,"деятельность административно-хозяйственная, вспомогательная деятельность по обеспечению функциониров"
18,UNKNOWN,UNKNOWN,58,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,58,2,False,DATA,-
18,UNKNOWN,UNKNOWN,58,3,False,DATA,781
18,UNKNOWN,UNKNOWN,58,4,False,DATA,781
18,UNKNOWN,UNKNOWN,58,5,False,DATA,76
18,UNKNOWN,UNKNOWN,58,6,False,DATA,-
18,UNKNOWN,UNKNOWN,58,7,False,DATA,-
18,UNKNOWN,UNKNOWN,59,0,False,OKVED_CODE,"Государственное управление 
и обеспечение военной безопасности; социальное обеспечение"
18,UNKNOWN,UNKNOWN,59,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,59,2,False,DATA,-
18,UNKNOWN,UNKNOWN,59,3,False,DATA,51
18,UNKNOWN,UNKNOWN,59,4,False,DATA,51
18,UNKNOWN,UNKNOWN,59,5,False,DATA,3336
18,UNKNOWN,UNKNOWN,59,6,False,DATA,13713
18,UNKNOWN,UNKNOWN,59,7,False,DATA,4138
18,UNKNOWN,UNKNOWN,60,0,False,OKVED_CODE,"деятельность органов государственного управления по обеспечению военной безопасности, обязательному "
18,UNKNOWN,UNKNOWN,60,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,60,2,False,DATA,-
18,UNKNOWN,UNKNOWN,60,3,False,DATA,51
18,UNKNOWN,UNKNOWN,60,4,False,DATA,51
18,UNKNOWN,UNKNOWN,60,5,False,DATA,3336
18,UNKNOWN,UNKNOWN,60,6,False,DATA,13713
18,UNKNOWN,UNKNOWN,60,7,False,DATA,4138
18,UNKNOWN,UNKNOWN,61,0,False,OKVED_CODE,Образование
18,UNKNOWN,UNKNOWN,61,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,61,2,False,DATA,-
18,UNKNOWN,UNKNOWN,61,3,False,DATA,463
18,UNKNOWN,UNKNOWN,61,4,False,DATA,463
18,UNKNOWN,UNKNOWN,61,5,False,DATA,506
18,UNKNOWN,UNKNOWN,61,6,False,DATA,-
18,UNKNOWN,UNKNOWN,61,7,False,DATA,-
18,UNKNOWN,UNKNOWN,62,0,False,OKVED_CODE,образование
18,UNKNOWN,UNKNOWN,62,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,62,2,False,DATA,-
18,UNKNOWN,UNKNOWN,62,3,False,DATA,463
18,UNKNOWN,UNKNOWN,62,4,False,DATA,463
18,UNKNOWN,UNKNOWN,62,5,False,DATA,506
18,UNKNOWN,UNKNOWN,62,6,False,DATA,-
18,UNKNOWN,UNKNOWN,62,7,False,DATA,-
18,UNKNOWN,UNKNOWN,63,0,False,OKVED_CODE,Деятельность в области здравоохранения и социальных услуг
18,UNKNOWN,UNKNOWN,63,1,False,OKVED_NAME,9147
18,UNKNOWN,UNKNOWN,63,2,False,DATA,1552
18,UNKNOWN,UNKNOWN,63,3,False,DATA,7075
18,UNKNOWN,UNKNOWN,63,4,False,DATA,7075
18,UNKNOWN,UNKNOWN,63,5,False,DATA,10520
18,UNKNOWN,UNKNOWN,63,6,False,DATA,-
18,UNKNOWN,UNKNOWN,63,7,False,DATA,-
18,UNKNOWN,UNKNOWN,64,0,False,OKVED_CODE,деятельность в области здравоохранения
18,UNKNOWN,UNKNOWN,64,1,False,OKVED_NAME,9147
18,UNKNOWN,UNKNOWN,64,2,False,DATA,1552
18,UNKNOWN,UNKNOWN,64,3,False,DATA,6868
18,UNKNOWN,UNKNOWN,64,4,False,DATA,6868
18,UNKNOWN,UNKNOWN,64,5,False,DATA,10251
18,UNKNOWN,UNKNOWN,64,6,False,DATA,-
18,UNKNOWN,UNKNOWN,64,7,False,DATA,-
18,UNKNOWN,UNKNOWN,65,0,False,OKVED_CODE,"предоставление социальных услуг 
без обеспечения проживания"
18,UNKNOWN,UNKNOWN,65,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,65,2,False,DATA,-
18,UNKNOWN,UNKNOWN,65,3,False,DATA,207
18,UNKNOWN,UNKNOWN,65,4,False,DATA,207
18,UNKNOWN,UNKNOWN,65,5,False,DATA,269
18,UNKNOWN,UNKNOWN,65,6,False,DATA,-
18,UNKNOWN,UNKNOWN,65,7,False,DATA,-
18,UNKNOWN,UNKNOWN,66,0,False,OKVED_CODE,Предоставление прочих видов услуг
18,UNKNOWN,UNKNOWN,66,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,66,2,False,DATA,-
18,UNKNOWN,UNKNOWN,66,3,False,DATA,20789
18,UNKNOWN,UNKNOWN,66,4,False,DATA,20789
18,UNKNOWN,UNKNOWN,66,5,False,DATA,19594
18,UNKNOWN,UNKNOWN,66,6,False,DATA,11843
18,UNKNOWN,UNKNOWN,66,7,False,DATA,5980
18,UNKNOWN,UNKNOWN,67,0,False,OKVED_CODE,деятельность общественных организаций
18,UNKNOWN,UNKNOWN,67,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,67,2,False,DATA,-
18,UNKNOWN,UNKNOWN,67,3,False,DATA,3060
18,UNKNOWN,UNKNOWN,67,4,False,DATA,3060
18,UNKNOWN,UNKNOWN,67,5,False,DATA,4456
18,UNKNOWN,UNKNOWN,67,6,False,DATA,5863
18,UNKNOWN,UNKNOWN,67,7,False,DATA,-
18,UNKNOWN,UNKNOWN,68,0,False,OKVED_CODE,деятельность по предоставлению прочих персональных услуг
18,UNKNOWN,UNKNOWN,68,1,False,OKVED_NAME,-
18,UNKNOWN,UNKNOWN,68,2,False,DATA,-
18,UNKNOWN,UNKNOWN,68,3,False,DATA,17729
18,UNKNOWN,UNKNOWN,68,4,False,DATA,17729
18,UNKNOWN,UNKNOWN,68,5,False,DATA,15138
18,UNKNOWN,UNKNOWN,68,6,False,DATA,5980
18,UNKNOWN,UNKNOWN,68,7,False,DATA,5980
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,0,0,False,OKVED_CODE,
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,0,1,False,OKVED_NAME,
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,0,2,False,EMPTY,
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,0,3,False,DATA,Продолжение таблицы 8.
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,0,4,False,DATA,Продолжение таблицы 8.
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,1,0,False,OKVED_CODE,
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,1,1,False,OKVED_NAME,Оценочные обязательства
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,1,2,False,DATA,Оценочные обязательства
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,1,3,False,DATA,Прочие краткосрочные обязательства
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,1,4,False,DATA,Прочие краткосрочные обязательства
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,2,0,False,OKVED_CODE,
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,2,1,False,OKVED_NAME,2022
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,2,2,False,DATA,2023
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,2,3,False,DATA,2022
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,2,4,False,DATA,2023
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,3,0,False,OKVED_CODE,Всего по обследуемым видам экономической деятельности
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,3,1,False,OKVED_NAME,6016399
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,3,2,False,DATA,8458215
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,3,3,False,DATA,6524791
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,3,4,False,DATA,7463386
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,4,0,False,OKVED_CODE,"Сельское, лесное хозяйство, охота, рыболовство и рыбоводство"
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,4,1,False,OKVED_NAME,2193958
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,4,2,False,DATA,4221042
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,4,3,False,DATA,3538583
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,4,4,False,DATA,4621788
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,5,0,False,OKVED_CODE,"растениеводство и животноводство, охота 
и предоставление соответствующих услуг 
в этих областях"
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,5,1,False,OKVED_NAME,40396
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,5,2,False,DATA,29530
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,5,3,False,DATA,13744
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,5,4,False,DATA,6513
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,6,0,False,OKVED_CODE,рыболовство и рыбоводство
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,6,1,False,OKVED_NAME,2153562
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,6,2,False,DATA,4191512
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,6,3,False,DATA,3524839
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,6,4,False,DATA,4615275
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,7,0,False,OKVED_CODE,Добыча полезных ископаемых
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,7,1,False,OKVED_NAME,620049
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,7,2,False,DATA,809247
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,7,3,False,DATA,186023
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,7,4,False,DATA,295789
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,8,0,False,OKVED_CODE,добыча металлических руд
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,8,1,False,OKVED_NAME,620049
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,8,2,False,DATA,809247
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,8,3,False,DATA,186023
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,8,4,False,DATA,295789
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,9,0,False,OKVED_CODE,Обрабатывающие производства
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,9,1,False,OKVED_NAME,298511
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,9,2,False,DATA,337337
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,9,3,False,DATA,427306
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,9,4,False,DATA,476351
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,10,0,False,OKVED_CODE,производство пищевых продуктов
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,10,1,False,OKVED_NAME,151509
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,10,2,False,DATA,171747
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,10,3,False,DATA,62086
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,10,4,False,DATA,55725
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,11,0,False,OKVED_CODE,производство напитков
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,11,1,False,OKVED_NAME,-
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,11,2,False,DATA,-
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,11,3,False,DATA,-
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,11,4,False,DATA,-
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,12,0,False,OKVED_CODE,производство прочих готовых изделий
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,12,1,False,OKVED_NAME,3292
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,12,2,False,DATA,6784
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,12,3,False,DATA,-
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,12,4,False,DATA,-
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,13,0,False,OKVED_CODE,ремонт и монтаж машин и оборудования
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,13,1,False,OKVED_NAME,143710
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,13,2,False,DATA,158806
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,13,3,False,DATA,365220
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,13,4,False,DATA,420626
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,14,0,False,OKVED_CODE,"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха"
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,14,1,False,OKVED_NAME,1351938
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,14,2,False,DATA,1208231
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,14,3,False,DATA,2082060
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,14,4,False,DATA,1985696
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,15,0,False,OKVED_CODE,"обеспечение электрической энергией, газом 
и паром; кондиционирование воздуха"
19,КРАТКОСРОЧНЫЕ ОБЯЗАТЕЛЬСТВА,T23_000000_t21Ved14.xlsx,15,1,False,OKVED_NAME,1351938
